URL,Title,Author,Genres
https://www.goodreads.com/book/show/3128441,রূপার পালঙ্ক,Humayun Ahmed,"Fiction, Drama, Contemporary"
https://www.goodreads.com/book/show/2409504.Original_English_Film_Scripts_Satyajit_Ray,Original English Film Scripts Satyajit Ray,Satyajit Ray,N/A
https://www.goodreads.com/book/show/44545468,তিন কিশোর,Sanjib Chattopadhyay,N/A
https://www.goodreads.com/book/show/156964494-linechuyto-railgadi,Linechuyto Railgadi,Muhammad Habibur Rahman,N/A
https://www.goodreads.com/book/show/141821013-bengali-story-prothom-alo,Bengali Story PROTHOM ALO,Sunil Gangopadhyay,N/A
https://www.goodreads.com/book/show/29480652,অনূঢ়া পূর্ণিমা,Selina Hossain,N/A
https://www.goodreads.com/book/show/57727767-upanyas-samagra-5-sirshendu-sirshendu-mukhopadhya,"Upanyas Samagra 5 (Sirshendu), Sirshendu Mukhopadhya",Shirshendu Mukhopadhyay,N/A
https://www.goodreads.com/book/show/113172415-la-voie-de-gandhi,"La voie de Gandhi: Compte rendu de la réunion d'études sur la contribution des conceptions et des méthodes de Gandhi à l'élimination des tensions nationales ... Dehli, 5-17 janvier 1953",Humayun Kabir,N/A
https://www.goodreads.com/book/show/168275984-nazrul-rachanabali-volume-5,"Nazrul Rachanabali, Volume-5",Kazi Nazrul Islam,N/A
https://www.goodreads.com/book/show/26608963,হুমায়ূন আহমেদ রচনাবলী ৭,Humayun Ahmed,N/A
https://www.goodreads.com/book/show/43166320,আবুল মনসুর আহমদের শ্রেষ্ঠ গল্প,Abul Mansur Ahmed,N/A
https://www.goodreads.com/book/show/33864712,মুখ ঢেকে যায় বিজ্ঞাপনে,Shankha Ghosh,Poetry
https://www.goodreads.com/book/show/161606807,বাঙলা ভাষা: ২য় খণ্ড,Humayun Azad,N/A
https://www.goodreads.com/book/show/24238870,দিনের শেষে,Humayun Ahmed,"Fiction, Contemporary, Romance"
https://www.goodreads.com/book/show/12191740,একদিন সারাদিন,Dibyendu Palit,N/A
https://www.goodreads.com/book/show/37658052,ঘটনাক্রমে,Shirshendu Mukhopadhyay,N/A
https://www.goodreads.com/book/show/60478830,মুক্তিযুদ্ধ ভাষা আন্দোলনের অবধারিত পরিণতি,Humayun Azad,N/A
https://www.goodreads.com/book/show/33655492,অপরিচিতা,Satinath Bhaduri,N/A
https://www.goodreads.com/book/show/170662413-porar-ghore-chobi,Porar Ghore Chobi,Syed Shamsul Haque,N/A
https://www.goodreads.com/book/show/44152289,অবৈধ,Ashapurna Devi,N/A
https://www.goodreads.com/book/show/54464664,গল্পসমগ্র ২,Tarapada Roy,N/A
https://www.goodreads.com/book/show/52260201,জলবেশ্যা,Al Mahmud,N/A
https://www.goodreads.com/book/show/18717192--,জীবনানন্দ-রচনাবলি প্রথম খণ্ড,Jibanananda Das,Poetry
https://www.goodreads.com/book/show/62995600,প্রথম প্রেম,Rashid Karim,N/A
https://www.goodreads.com/book/show/143533193-j-aurais-voulu-pouvoir-vous-les-montrer,"J'aurais voulu pouvoir vous les montrer : Conférences, notes de festivals, dessins",Satyajit Ray,N/A
https://www.goodreads.com/book/show/11387805,শহরপথের ধুলো,Shankha Ghosh,N/A
https://www.goodreads.com/book/show/149509328-personality-1917-leather-bound,Personality 1917 [Leather Bound],Rabindranath Tagore,N/A
https://www.goodreads.com/book/show/13588251,দগ্ধ দিনের গল্প,Shirshendu Mukhopadhyay,N/A
https://www.goodreads.com/book/show/126611690-mukta-bihanga,Mukta bihanga,Gajendrakumar Mitra,N/A
https://www.goodreads.com/book/show/122962026-rabindra-samagra-vol-5,"Rabindra Samagra, Vol. 5 | রবীন্দ্রসমগ্র: খণ্ড ০৫",Rabindranath Tagore,N/A
https://www.goodreads.com/book/show/213458315-das-postamt,Das Postamt,Rabindranath Tagore,N/A
https://www.goodreads.com/book/show/109066858-tomar-gondhe-ful-futeche,Tomar Gondhe Ful Futeche,Al Mahmud,N/A
https://www.goodreads.com/book/show/137774861-double-tenida,DOUBLE TENIDA,Narayan Gangopadhyay,N/A
https://www.goodreads.com/book/show/50195331--,উপন্যাসসমগ্র - ১,Manik Bandopadhyay,N/A
https://www.goodreads.com/book/show/12191742,"নীরা, হারিয়ে যেওনা",Sunil Gangopadhyay,Poetry
https://www.goodreads.com/book/show/39908291-ghanada-samagra---vol-1,Ghanada Samagra - Vol.1,Premendra Mitra,N/A
https://www.goodreads.com/book/show/36126336-in-a-foreign-land-by-chance,"In a Foreign Land, by Chance",Nabaneeta Dev Sen,N/A
https://www.goodreads.com/book/show/135098294-natsyonalizm,Natsyonalizm,Rabindranath Tagore,N/A
https://www.goodreads.com/book/show/21569322,রাঙা ভাঙা চাঁদ,Protiva Bose,N/A
https://www.goodreads.com/book/show/19056833,কঙ্কাবতী,Troilokyanath Mukhopadhyay,"Fantasy, Fiction"
https://www.goodreads.com/book/show/204692185-india-and-modern-art,India and Modern Art,Bishnu Dey,N/A
https://www.goodreads.com/book/show/25958098,ছোট্ট রামায়ণ,Upendrakishore Ray Chowdhury,N/A
https://www.goodreads.com/book/show/142648630-hridoybrittanto,হৃদয়বৃত্তান্ত | Hridoybrittanto,Shirshendu Mukhopadhyay,N/A
https://www.goodreads.com/book/show/126548156-upannyas-samagra-9,Upannyas Samagra-9 | উপন্যাস সমগ্র ৯,Sunil Gangopadhyay,N/A
https://www.goodreads.com/book/show/98955511-rabindra-rachanavali-vol-4,Rabindra Rachanavali Vol 4,Rabindranath Tagore,N/A
https://www.goodreads.com/book/show/98839227-majhrattirer-bhay,MAJHRATTIRER BHAY,Sunil Gangopadhyay,N/A
https://www.goodreads.com/book/show/110212734-fish-coloring-book,Fish Coloring Book: coloring book Sea Fish,Rabeya Khatun,N/A
https://www.goodreads.com/book/show/58918890,দশটি উপন্যাস,Sanjib Chattopadhyay,N/A
https://www.goodreads.com/book/show/217331854,নকশালদের শেষ সূর্য,M.R. Akhtar Mukul,N/A
https://www.goodreads.com/book/show/21195643,গল্প সমগ্র ২,Bani Basu,N/A
https://www.goodreads.com/book/show/144778326-biswasera-goyenda-golpo,Biswasera Goyenda Golpo,Adrish Bardhan,N/A
https://www.goodreads.com/book/show/61345631-ek-jiboner-katha,Ek Jiboner Katha: A novel by Humayun Kabir,Humayun Kabir,N/A
https://www.goodreads.com/book/show/61605356-beyond-the-blue-beneath-the-bliss,"Beyond The Blue, Beneath The Bliss",Mahbubul Alam Akhand,N/A
https://www.goodreads.com/book/show/61831535,ক্যালকাটায় নবকুমার,Samaresh Majumdar,N/A
https://www.goodreads.com/book/show/121709373-obstsammeln-bersetzt,Obstsammeln (übersetzt),Rabindranath Tagore,N/A
https://www.goodreads.com/book/show/21525536,চতুর গোয়েন্দা চতুরভিযান,Sasthipada Chattopadhyay,N/A
https://www.goodreads.com/book/show/20558998,সমুদ্র বিলাস,Humayun Ahmed,"Fiction, Novels, Contemporary"
https://www.goodreads.com/book/show/18187634,তুমি কে ?,Sunil Gangopadhyay,N/A
https://www.goodreads.com/book/show/24849053,পঞ্চাশটি প্রিয় গল্প​,Nimai Bhattacharya,N/A
https://www.goodreads.com/book/show/25267156,কালোচিতার ফটোগ্রাফ,Samaresh Majumdar,"Audiobook, Thriller"
https://www.goodreads.com/book/show/220170018-hidden-secrecy-of-shrimad-bhagwat-geeta,Hidden Secrecy of Shrimad Bhagwat Geeta: Enlighten Your Daily Life and Spirituality: Unlocking the Timeless Wisdom of Krishna’s Teachings for Inner Peace and Spiritual Growth,Sukanta Bhattacharya,N/A
https://www.goodreads.com/book/show/170034528-canker,Canker: A novel,Shirshendu Mukhopadhyay,N/A
https://www.goodreads.com/book/show/36600645,না প্রেমিক না বিপ্লবী,Nirmalendu Goon,Poetry
https://www.goodreads.com/book/show/17792810,ভালবাসা,Shirshendu Mukhopadhyay,N/A
https://www.goodreads.com/book/show/43020320,নজরুল রচনাবলী,Kazi Nazrul Islam,N/A
https://www.goodreads.com/book/show/25292530,रवीन्द्रनाथ ठाकुर की लोकप्रिय कहानियां,Rabindranath Tagore,N/A
https://www.goodreads.com/book/show/168778300-ghumkature-ishwar,Ghumkature Ishwar | ঘুমকাতুরে ঈশ্বর,Selina Hossain,N/A
https://www.goodreads.com/book/show/35819655,शरतचन्द्र की सर्वश्रेष्ठ कहानियाँ,Sarat Chandra Chattopadhyay,N/A
https://www.goodreads.com/book/show/170207971-nirbachito-nazrul-rachana,Nirbachito Nazrul Rachana,Kazi Nazrul Islam,N/A
https://www.goodreads.com/book/show/24680832,নীল রহস্য,Samaresh Majumdar,N/A
https://www.goodreads.com/book/show/36665565--,শরদিন্দু অমনিবাস - দশম খণ্ড,Sharadindu Bandyopadhyay,N/A
https://www.goodreads.com/book/show/35506230,উপন্যাস সমগ্র ৭,Shirshendu Mukhopadhyay,N/A
https://www.goodreads.com/book/show/40199523-premchand-ki-shreshth-kahaniyan-premchand-ki-etihasik-kahaniyan-shar,Premchand Ki Shreshth Kahaniyan + Premchand Ki Etihasik Kahaniyan + Sharat Ki Kahaniyan-1 + Sharat Ki Kahaniyan-2 (Set of 4 books),Munshi Premchand,N/A
https://www.goodreads.com/book/show/153955510-glimpses-of-bengal,"Glimpses of Bengal : selected from the letters of Sir Rabindranath Tagore, 1885 to 1895. 1921 [Leather Bound]",Rabindranath Tagore,N/A
https://www.goodreads.com/book/show/32076556-stray-birds-fireflies-and-other-poems,"Stray birds, Fireflies and Other poems",Rabindranath Tagore,N/A
https://www.goodreads.com/book/show/52197450,জীবনীর দুরকম খসড়া,Sunil Gangopadhyay,N/A
https://www.goodreads.com/book/show/18516132,রূপমঞ্জরী ২,Narayan Sanyal,N/A
https://www.goodreads.com/book/show/13160813,প্রথম জীবন দ্বিতীয় জীবন,Samaresh Majumdar,N/A
https://www.goodreads.com/book/show/22465207,কৌতূহলী কনের কাঁটা,Narayan Sanyal,Mystery
https://www.goodreads.com/book/show/19327325,সাহিত্য সমালোচনা: ইতিবৃত্ত ও পরিপ্রেক্ষিত,Alauddin Al-Azad,N/A
https://www.goodreads.com/book/show/107259626-giatnjali,GIATNJALI : THE DEFINITIVE BILINGUAL EDITION,Rabindranath Tagore,N/A
https://www.goodreads.com/book/show/39600262,রবীন্দ্র রচনাবলী : দ্বাদশ খন্ড,Rabindranath Tagore,N/A
https://www.goodreads.com/book/show/35210716,রহস্য গোয়েন্দা আট,Sasthipada Chattopadhyay,N/A
https://www.goodreads.com/book/show/29851296,আমার বাবা রবীন্দ্রনাথ,Rabindranath Tagore,Biography
https://www.goodreads.com/book/show/55528351,রবীন্দ্রনাথ ঠাকুরের প্রধান কবিতা,Humayun Azad,N/A
https://www.goodreads.com/book/show/59926678-indian-poems-translated-in-greek-by-yannis-livadas-includes-malay-roycho,Indian Poems translated in Greek by Yannis Livadas includes Malay Roychoudhury,Malay Roy Choudhury,N/A
https://www.goodreads.com/book/show/50614878-ravindranath-tagore-ka-bal-sahitya,Ravindranath Tagore Ka Bal Sahitya,Rabindranath Tagore,N/A
https://www.goodreads.com/book/show/121315759-poetry-collection-of-rabindranath-tagore-bilingual-version-of-chinese-a,Poetry Collection of Rabindranath Tagore (Bilingual Version of Chinese and English),Rabindranath Tagore,N/A
https://www.goodreads.com/book/show/43173311,উন্মোচনের মুহূর্তে,Sunil Gangopadhyay,N/A
https://www.goodreads.com/book/show/100718350-tagores-talks-in-china-hardcover,Tagores Talks in China (Hardcover),Rabindranath Tagore,N/A
https://www.goodreads.com/book/show/140049767-ishwar-chandra-vidyasagar-rachanabali-volume-2,Ishwar Chandra Vidyasagar Rachanabali Volume 2,Ishwar Chandra Vidyasagar,N/A
https://www.goodreads.com/book/show/28452269,கவி வந்த்யகட்டி காயியின் வாழ்வும் சாவும்,Mahasweta Devi,N/A
https://www.goodreads.com/book/show/31133212,সৈয়দ মুজতবা আলীর শ্রেষ্ঠ রম্যরচনা,Syed Mujtaba Ali,N/A
https://www.goodreads.com/book/show/19090976-poesie-classici-vol-183,Poesie (Classici Vol. 183),Rabindranath Tagore,N/A
https://www.goodreads.com/book/show/33630919,সার্বজনীন,Manik Bandopadhyay,Fiction
https://www.goodreads.com/book/show/40030509,বিদেশে,Syed Mujtaba Ali,N/A
https://www.goodreads.com/book/show/169467972-golposhomogro--1-ssh,Golposhomogro -1[SSH],Syed Shamsul Haque,N/A
https://www.goodreads.com/book/show/89297146-prof,Prof: Ronadi ki Time Machine,Satyajit Ray,N/A
https://www.goodreads.com/book/show/124182343-der-g-rtner-1920-leather-bound,Der Gärtner 1920 [Leather Bound],Rabindranath Tagore,N/A
https://www.goodreads.com/book/show/30535125,ফেলুদা ৩০: সন্দেশ পত্রিকার বিশেষ ফেলুদা সংখ্যা,Leela Majumdar,N/A
https://www.goodreads.com/book/show/169931454-the-co-operative-principle,The co-operative principle,Rabindranath Tagore,N/A
https://www.goodreads.com/book/show/161894550-shonirbachito-muktijuddher-kobita,Shonirbachito Muktijuddher Kobita,Nirmalendu Goon,N/A
https://www.goodreads.com/book/show/151984356-my-early-life,My Early Life,Rabindranath Tagore,N/A
https://www.goodreads.com/book/show/32199942,সুবোধ ঘোষের শ্রেষ্ঠ গল্প,Subodh Ghosh,Short Stories
https://www.goodreads.com/book/show/28172153-grandfather,Grandfather,Rabindranath Tagore,N/A
https://www.goodreads.com/book/show/46187641,সুখের দিন,Sunil Gangopadhyay,N/A
https://www.goodreads.com/book/show/144771854-25ti-praptabayoshkoder-galpo,২৫ টি প্রাপ্তবয়স্কদের গল্প | 25ti Praptabayoshkoder Galpo,Shirshendu Mukhopadhyay,N/A
https://www.goodreads.com/book/show/33124762,নীলু হাজরার হত্যারহস্য,Shirshendu Mukhopadhyay,"Fiction, Mystery"
https://www.goodreads.com/book/show/214437035-leading-with-heart,Leading with Heart: Applying Emotional Intelligence In Leadership of Business & Social Life: Harness Emotional Intelligence for Effective Business and Social Leadership in Life,Sukanta Bhattacharya,N/A
https://www.goodreads.com/book/show/28288047,সীমাবদ্ধতার সূত্র,Humayun Azad,N/A
https://www.goodreads.com/book/show/55310548,অমল ধবল চাকরি,Rahat Khan,N/A
https://www.goodreads.com/book/show/51009423,ইকবাল থেকে,Shankha Ghosh,N/A
https://www.goodreads.com/book/show/221162498,কিশোর সাহিত্য,Buddhadeb Guha,N/A
https://www.goodreads.com/book/show/39895828,রামমোহন,Narayan Gangopadhyay,N/A
https://www.goodreads.com/book/show/29868490,রিস্তেদারের কাঁটা,Narayan Sanyal,Mystery
https://www.goodreads.com/book/show/194044283,শামসুর রাহমান আল মাহমুদঃ তফাৎ ও সাক্ষাৎ,Nasir Ali Mamun,N/A
https://www.goodreads.com/book/show/12103808-des-films-du-bengale,Des films du Bengale,Ritwik Ghatak,N/A
https://www.goodreads.com/book/show/60601812,N/A,N/A,N/A
https://www.goodreads.com/book/show/61041736,নজরুলসমগ্র ৪: শিশু-কিশোর-বিষয়ক কবিতা,Kazi Nazrul Islam,N/A
https://www.goodreads.com/book/show/90649947-sreshtha-galpa,Sreshtha Galpa,Sunil Gangopadhyay,N/A
https://www.goodreads.com/book/show/18376663--,ইছামতীর এপার-ওপার,Abdul Mannan Syed,N/A
https://www.goodreads.com/book/show/205315118-sera-lekhikader-sera-galpa,Sera Lekhikader Sera Galpa,Bani Basu,N/A
https://www.goodreads.com/book/show/217526896-gitanjali,Gitanjali,Rabindranath Tagore,N/A
https://www.goodreads.com/book/show/109077194-sera-kishor-somvar,Sera Kishor Somvar,Abanindranath Tagore,N/A
https://www.goodreads.com/book/show/109078381,আব্বা হুজুরের দেশে,M.R. Akhtar Mukul,N/A
https://www.goodreads.com/book/show/115783582-jal-josnay-himu,জল জোছনায় হিমু | Jal Josnay Himu,Humayun Ahmed,N/A
https://www.goodreads.com/book/show/45013789,টগর অ্যান্ড জেরি,Humayun Ahmed,Childrens
https://www.goodreads.com/book/show/31225147,ফেলুদার গোয়েন্দাগিরি,Satyajit Ray,"Detective, Mystery, Thriller"
https://www.goodreads.com/book/show/55690790,বঙ্কুবাবুর বন্ধু,Satyajit Ray,Science Fiction
https://www.goodreads.com/book/show/207189735,সেই সব দিন,Gajendrakumar Mitra,N/A
https://www.goodreads.com/book/show/113143735-education-in-new-india,Education in New India,Humayun Kabir,N/A
https://www.goodreads.com/book/show/20783019-scrisori-rupte,Scrisori Rupte,Rabindranath Tagore,N/A
https://www.goodreads.com/book/show/202652185--,আইন-শব্দকোষ,Anisuzzaman,N/A
https://www.goodreads.com/book/show/28383983,দুই বাংলার ছোটদের শ্রেষ্ঠ গল্প,Leela Majumdar,N/A
https://www.goodreads.com/book/show/134062820-aednik,Aednik: Inglise Keelest Tolkinud H. Masing,Rabindranath Tagore,N/A
https://www.goodreads.com/book/show/212035946-nayan-rahasya,Nayan Rahasya,Satyajit Ray,N/A
https://www.goodreads.com/book/show/21525525,গোয়েন্দা কাহিনি দশ,Sasthipada Chattopadhyay,N/A
https://www.goodreads.com/book/show/40117205,মনে মনে,Mahasweta Devi,N/A
https://www.goodreads.com/book/show/21155826,বালিকা বধূ,Bimal Kar,"Romance, Fiction"
https://www.goodreads.com/book/show/32194737,ওদের বলতে দাও,Samaresh Basu,N/A
https://www.goodreads.com/book/show/59366693,ভজহরি ফিল্ম কর্পোরেশন,Narayan Gangopadhyay,N/A
https://www.goodreads.com/book/show/58650521-nishkriti,Nishkriti,Sarat Chandra Chattopadhyay,N/A
https://www.goodreads.com/book/show/25970170,সেই সময় ১,Sunil Gangopadhyay,Historical Fiction
https://www.goodreads.com/book/show/46181061,দৃশ্যাবলী,Sunil Gangopadhyay,N/A
https://www.goodreads.com/book/show/21461450,বন্ধুবান্ধব,Sunil Gangopadhyay,N/A
https://www.goodreads.com/book/show/39349540,দস্যু বনহুরের মৃত্যুদন্ড,Romena Afaz,N/A
https://www.goodreads.com/book/show/7845252-de-l-aube-au-cr-puscule,De L'aube au Crépuscule,Rabindranath Tagore,Poetry
https://www.goodreads.com/book/show/22819769,সায়েন্স ফিকশন সমগ্র ৩,Humayun Ahmed,"Science Fiction, Anthologies"
https://www.goodreads.com/book/show/37753404,Δύο ποιητικά δράματα,Rabindranath Tagore,N/A
https://www.goodreads.com/book/show/204393051-si-tuan-kecil-dan-nyonya-rumah,Si Tuan Kecil dan Nyonya Rumah,Rabindranath Tagore,N/A
https://www.goodreads.com/book/show/60909019,একজন শৌখিনদার মানুষ,Humayun Ahmed,N/A
https://www.goodreads.com/book/show/31930445,সতীনাথ ভাদুড়ীর নির্বাচত গল্প,Satinath Bhaduri,N/A
https://www.goodreads.com/book/show/63908394,অগ্রন্থিত হুমায়ুন আজাদ,Humayun Azad,N/A
https://www.goodreads.com/book/show/32149363,কে নেবে মোরে,Samaresh Basu,N/A
https://www.goodreads.com/book/show/123248899,শরৎ রচনা ২,Sarat Chandra Chattopadhyay,N/A
https://www.goodreads.com/book/show/122934009-a-flight-of-swans,A Flight of Swans: Poems from Balaka,Rabindranath Tagore,N/A
https://www.goodreads.com/book/show/60319551,বাংলা একাডেমি বিজ্ঞান বিশ্বকোষ,Abdullah Al-Muti,N/A
https://www.goodreads.com/book/show/204079374-bimal-mitra-rachanabali-vol-11,Bimal Mitra Rachanabali Vol.11,Bimal Mitra,N/A
https://www.goodreads.com/book/show/162005839-eishob-tana-poron,Eishob Tana Poron,Syed Shamsul Haque,N/A
https://www.goodreads.com/book/show/146312078-nationalism-paperback-jan-01-2014-rabindranath-tagore,"Nationalism [Paperback] [Jan 01, 2014] RABINDRANATH TAGORE",Rabindranath Tagore,N/A
https://www.goodreads.com/book/show/36375686,সেরা দশ গল্প,Hasan Azizul Huq,N/A
https://www.goodreads.com/book/show/50370069,নামগন্ধ,Malay Roy Choudhury,N/A
https://www.goodreads.com/book/show/35277080,সুরঞ্জনা,Jibanananda Das,Poetry
https://www.goodreads.com/book/show/40724197-soarele-din-prima-zi,Soarele din prima zi,Rabindranath Tagore,N/A
https://www.goodreads.com/book/show/18001715,শ্রেষ্ঠ গল্প,Shibram Chakraborty,Short Stories
https://www.goodreads.com/book/show/39599844,দুর্বুদ্ধি,Rabindranath Tagore,N/A
https://www.goodreads.com/book/show/21736253,দ্বিতীয় দর্পণ,Protiva Bose,N/A
https://www.goodreads.com/book/show/20974477,হিসেবে ভুল ছিল,Samaresh Majumdar,N/A
https://www.goodreads.com/book/show/18403439-il-ritorno-di-feluda,Il ritorno di Feluda,Satyajit Ray,N/A
https://www.goodreads.com/book/show/31937082-my-lord-the-baby,My Lord The Baby,Rabindranath Tagore,N/A
https://www.goodreads.com/book/show/121332877-advances-readings-in-comparative-government-and-politics,Advances Readings in Comparative Government and Politics: Issues and Challenge Volume 1.,Samar Sen,N/A
https://www.goodreads.com/book/show/23266018,নৃপতি,Humayun Ahmed,Drama
https://www.goodreads.com/book/show/29409881,एक नर्से की डायरी,Nimai Bhattacharya,N/A
https://www.goodreads.com/book/show/135963841-sukhera-arala,Sukhera arala,Shirshendu Mukhopadhyay,N/A
https://www.goodreads.com/book/show/25301030,বৃক্ষকথা,Humayun Ahmed,Nonfiction
https://www.goodreads.com/book/show/146866707-recuerdos-de-mi-vida,Recuerdos de mi vida,Rabindranath Tagore,N/A
https://www.goodreads.com/book/show/87085566,শ্রেষ্ঠ উপন্যাস,Humayun Ahmed,N/A
https://www.goodreads.com/book/show/123789955-rachana-samogra-9--,Rachana Samogra-9 | রচনা সমগ্র-৯,Abdullah Abu Sayeed,N/A
https://www.goodreads.com/book/show/143342876-jwala-mayi-year-1971,"Jwala Mayi, Year 1971",Gajendrakumar Mitra,N/A
https://www.goodreads.com/book/show/202197724-chitra-a-play-in-one-act,"Chitra, a play in one act,",Rabindranath Tagore,N/A
https://www.goodreads.com/book/show/92899599-history-of-bengali-language-and-literature-a-series-of-lectures-deliver,"History of Bengali Language and Literature (A Series of Lectures Delivered Reader to the Culcutta University) ,2 Vols.Set",Dinesh Chandra Sen,N/A
https://www.goodreads.com/book/show/17796706,অচেনা আকাশ,Sanjib Chattopadhyay,N/A
https://www.goodreads.com/book/show/202523665-the-poetry-of-wanderlust,The Poetry of Wanderlust,Robert Louis Stevenson,N/A
https://www.goodreads.com/book/show/20752813,সমবেত প্রতিদ্বন্দ্বী ও অন্যান্য,Sandipan Chattopadhyay,N/A
https://www.goodreads.com/book/show/3923073,বৃষ্টি বিলাস,Humayun Ahmed,"Fiction, Romance, Novels"
https://www.goodreads.com/book/show/60597779,নজরুলসমগ্র ২: প্রেম ও প্রকৃতির কবিতা,Kazi Nazrul Islam,N/A
https://www.goodreads.com/book/show/166195318-svadhinata-samgrame-netaji,Svadhinata samgrame Netaji,Sunil Gangopadhyay,N/A
https://www.goodreads.com/book/show/30126638,ছুটির ঘণ্টা,Sunil Gangopadhyay,Childrens
https://www.goodreads.com/book/show/184475674,অবগুণ্ঠন,Samaresh Majumdar,N/A
https://www.goodreads.com/book/show/126988878-yuyudhana,Yuyudhana,Buddhadeb Guha,N/A
https://www.goodreads.com/book/show/141455079-vsimer-vela,Vsimer Vela | অসীমের ভেলা : বাংলা সাহিত্যের সেরা কবিতার সংগ্রহ,Abdullah Abu Sayeed,N/A
https://www.goodreads.com/book/show/135896496-grha-pravesam,Grha pravesam,Rabindranath Tagore,N/A
https://www.goodreads.com/book/show/207926373--,দক্ষিণারঞ্জন রচনাসমগ্র -১ম,Dakshinaranjan Mitra Majumder,N/A
https://www.goodreads.com/book/show/38216387,সুকুমার রায়ের ছোটদের সেরা গল্প,Sukumar Ray,Comedy
https://www.goodreads.com/book/show/56073479,শুকনাঝাড়ে অর্জুন,Samaresh Majumdar,N/A
https://www.goodreads.com/book/show/207580793-andaman-bharater-sesh-bhukhanda,ANDAMAN BHARATER SESH BHUKHANDA,Sanjib Chattopadhyay,N/A
https://www.goodreads.com/book/show/55210090,সেইসব দিনরাত্রি,Sandipan Chattopadhyay,N/A
https://www.goodreads.com/book/show/60676636,হরির হোটেল,Syed Mustafa Siraj,N/A
https://www.goodreads.com/book/show/50516273-nabaneeta-deb-sen-rachanabali---1,Nabaneeta Deb Sen Rachanabali - 1,Nabaneeta Dev Sen,N/A
https://www.goodreads.com/book/show/217950381-greatest-indian-spiritual-fiction-ever-written,"Greatest Indian Spiritual Fiction Ever Written: Realistic Works on Social Issues, Poverty & Morality (including Godan, Karmabhoomi, Parineeta & ...",Munshi Premchand,N/A
https://www.goodreads.com/book/show/58672015-mayukh,मयूख [Mayukh],Rakhaldas Bandyopadhyay,N/A
https://www.goodreads.com/book/show/54838394-complete-collection-of-swami-vivekananda---9-volumes,Complete Collection of Swami Vivekananda - 9 Volumes,Vivekananda,"Philosophy, Spirituality, Nonfiction"
https://www.goodreads.com/book/show/38198841,অর্কেস্ট্রা,Sudhindranath Dutta,N/A
https://www.goodreads.com/book/show/34384642,ডা.ঝতম্ভর মিত্রের হত্যা রহস্য,Tapan Bandyopadhyay,N/A
https://www.goodreads.com/book/show/45319368,কথাসরিৎসাগর,Somdev Bhatta,N/A
https://www.goodreads.com/book/show/34106966-siul-gelombang,Siul Gelombang,Rabindranath Tagore,N/A
https://www.goodreads.com/book/show/163116915-pather-panchali,Pather panchali =: Pathera pān̐cālī : a film,Satyajit Ray,N/A
https://www.goodreads.com/book/show/38895023,লক্ষীর পাঁচালী,Samaresh Majumdar,N/A
https://www.goodreads.com/book/show/28238580,বিষয় ইতিহাস,Muhammad Habibur Rahman,N/A
https://www.goodreads.com/book/show/27154112,মুজিব,Nirmalendu Goon,N/A
https://www.goodreads.com/book/show/49865098-basanti,Basanti: Writing the New Woman,Annada Shankar Ray,N/A
https://www.goodreads.com/book/show/162004866-stanislavskir-obhinoy-poddhoti-totto-o-proyog,Stanislavskir Obhinoy Poddhoti Totto O Proyog,Shawkat Osman,N/A
https://www.goodreads.com/book/show/17976084,ধানকুড়ির কিংকং,Moti Nandi,N/A
https://www.goodreads.com/book/show/61241359,জানোয়ার,Leela Majumdar,N/A
https://www.goodreads.com/book/show/37852973,কিশোর গল্পসমগ্র,Rabindranath Tagore,N/A
https://www.goodreads.com/book/show/59984718,বিন্নির খই লাল বাতাসা,Atin Bandyopadhyay,N/A
https://www.goodreads.com/book/show/25257753--,ব্যাঙ-কন্যা এলেং,Humayun Ahmed,N/A
https://www.goodreads.com/book/show/128618253-the-curse-at-farewell,"The curse at farewell,",Rabindranath Tagore,N/A
https://www.goodreads.com/book/show/17880446--,মায়া-মালঞ্চ,Buddhadeva Bose,N/A
https://www.goodreads.com/book/show/54351740,অলৌকিক সমগ্র,Gajendrakumar Mitra,N/A
https://www.goodreads.com/book/show/25055312,ছায়া বীথি,Ivan Bunin,"Russia, Classics, Short Stories"
https://www.goodreads.com/book/show/22617213,সীমান্তের সিংহাসন,Syed Shamsul Haque,N/A
https://www.goodreads.com/book/show/18690968,অর্জুন সমগ্র ২,Samaresh Majumdar,"Detective, Adventure"
https://www.goodreads.com/book/show/53338801--,ই-ভরা বাদর মাহ ভাদর,Rabeya Khatun,N/A
https://www.goodreads.com/book/show/208086996-parisesh,Parisesh,Rabindranath Tagore,N/A
https://www.goodreads.com/book/show/23522487,ভূস্বর্গ ভয়ংকর,Satyajit Ray,"Detective, Mystery, Adventure"
https://www.goodreads.com/book/show/40629708,ব্যোমকেশের মাঞ্জা,Sukumar Ray,Childrens
https://www.goodreads.com/book/show/105955105-arcobaleno-120-canzoni,Arcobaleno. 120 canzoni,Rabindranath Tagore,N/A
https://www.goodreads.com/book/show/208085142-days-night-in-the-forest,DAYS & NIGHT IN THE FOREST,Sunil Gangopadhyay,N/A
https://www.goodreads.com/book/show/89768550-najrul-shomikkha,Najrul Shomikkha: Onno Nirikhe,Ahmed Sharif,N/A
https://www.goodreads.com/book/show/59220644-batul-the-great,Batul The Great: A Tribute to Legendary Bengali Cartoonist and Story Writer- Narayan Debnath.,Narayan Debnath,N/A
